order_id,customer_id,order_date,shipping_id
95642,3765,2023-01-07,1
95643,6829,2024-03-08,2
95644,8158,2023-01-22,1
95645,20546,2023-12-06,1
95646,13162,2023-09-08,1
95647,13494,2024-04-15,1
95648,21009,2023-02-03,2
95649,10518,2024-06-25,1
95650,22746,2024-04-07,1
95651,17437,2023-10-22,1
95652,15971,2024-06-15,1
95653,3561,2023-05-18,1
95654,5437,2023-09-10,1
95655,3910,2023-02-09,2
95656,5709,2023-07-10,1
95657,10014,2024-05-05,1
95658,23458,2023-08-04,1
95659,24341,2023-10-07,2
95660,23215,2023-10-23,1
95661,14094,2023-09-23,1
95662,21615,2023-03-08,1
95663,14769,2024-01-18,1
95664,22473,2023-09-29,1
95665,23833,2023-08-17,1
95666,12188,2024-02-16,1
95667,8458,2023-01-07,1
95668,5193,2023-02-26,1
95669,22302,2023-11-08,1
95670,19903,2023-10-28,1
95671,16860,2023-04-17,1
95672,17480,2024-01-31,1
95673,14276,2024-02-06,1
95674,19229,2023-08-31,1
95675,18613,2023-11-14,1
95676,9134,2024-06-15,1
95677,15124,2023-02-10,3
95678,15272,2023-07-17,1
95679,16262,2023-03-31,1
95680,16911,2024-04-16,1
95681,7459,2023-11-08,3
95682,20009,2023-07-23,1
95683,19688,2024-01-21,3
95684,23606,2023-11-26,2
95685,12356,2023-06-10,1
95686,2984,2023-03-05,1
95687,9701,2024-04-23,1
95688,21402,2024-02-08,1
95689,18033,2024-04-04,1
95690,14007,2023-01-27,1
95691,23260,2023-05-13,1
95692,9042,2024-03-07,1
95693,10629,2023-06-11,1
95694,4372,2023-11-26,2
95695,15198,2023-11-21,1
95696,12918,2024-01-12,1
95697,16697,2024-03-26,1
95698,1464,2023-01-20,1
95699,23938,2023-09-15,1
95700,22386,2023-01-05,2
95701,14449,2023-02-12,2
95702,22994,2024-06-15,2
95703,10225,2023-02-26,1
95704,8662,2023-06-04,1
95705,24468,2024-04-24,1
95706,2908,2023-06-01,1
95707,21892,2023-12-31,1
95708,12980,2023-04-13,1
95709,19770,2024-05-27,1
95710,727,2024-05-24,2
95711,23520,2023-05-12,1
95712,15994,2023-07-20,1
95713,24283,2023-09-25,3
95714,4263,2023-08-26,1
95715,20573,2024-04-01,1
95716,1554,2023-09-12,1
95717,15842,2023-04-03,1
95718,12187,2024-01-07,1
95719,8631,2023-02-06,2
95720,2493,2023-10-24,1
95721,867,2024-04-17,1
95722,23728,2023-08-17,1
95723,15676,2023-01-27,3
95724,10640,2023-02-16,1
95725,8897,2024-03-17,1
95726,5403,2023-10-08,1
95727,5881,2023-07-01,2
95728,9180,2023-12-22,1
95729,37,2023-12-30,1
95730,7967,2023-03-22,1
95731,5630,2024-03-11,1
95732,13809,2024-03-21,1
95733,14458,2023-10-22,1
95734,16399,2023-11-16,1
95735,16244,2023-08-22,3
95736,10636,2023-09-23,1
95737,10666,2023-06-06,1
95738,2851,2023-01-09,3
95739,10476,2023-03-08,1
95740,1851,2024-03-29,2
95741,16722,2024-05-09,1
95742,16588,2024-06-14,1
95743,23721,2024-05-12,1
95744,16998,2024-02-28,1
95745,795,2023-07-16,3
95746,23483,2024-01-27,1
95747,13886,2024-04-14,1
95748,11272,2023-08-25,1
95749,5315,2023-04-16,1
95750,6562,2024-07-02,3
95751,10725,2023-04-13,2
95752,2552,2023-08-04,2
95753,19567,2024-05-10,1
95754,15970,2023-05-21,2
95755,1931,2024-03-05,1
95756,18840,2023-07-17,1
95757,12104,2024-02-10,2
95758,13296,2023-12-13,1
95759,7647,2024-01-13,1
95760,2537,2024-04-18,1
95761,2945,2023-11-10,3
95762,15469,2024-01-31,3
95763,6212,2024-02-19,1
95764,20672,2023-05-06,2
95765,8262,2024-03-09,1
95766,3616,2023-12-31,2
95767,20144,2024-03-16,1
95768,18647,2024-04-28,1
95769,23124,2024-02-13,1
95770,10488,2023-03-10,1
95771,21728,2024-05-25,3
95772,24787,2023-03-24,2
95773,13272,2024-03-09,1
95774,10043,2023-09-10,1
95775,5022,2023-07-10,1
95776,21002,2023-03-16,1
95777,22498,2024-04-18,1
95778,5935,2023-01-17,1
95779,8056,2023-11-16,1
95780,15952,2024-04-05,3
95781,22220,2024-06-10,2
95782,14199,2023-11-11,1
95783,17264,2023-10-25,1
95784,19369,2023-12-10,1
95785,17535,2023-09-04,1
95786,23328,2024-06-16,1
95787,20671,2023-11-21,1
95788,24012,2024-04-02,2
95789,20079,2023-11-21,1
95790,5775,2024-04-12,2
95791,15912,2023-04-14,1
95792,6869,2023-12-29,1
95793,11556,2024-01-14,1
95794,3250,2023-07-28,1
95795,8577,2023-11-24,1
95796,5898,2023-12-10,2
95797,2783,2023-12-18,1
95798,11657,2023-03-19,1
95799,5968,2024-05-22,1
95800,12689,2024-01-13,1
95801,24403,2024-06-05,1
95802,21103,2024-04-26,2
95803,13529,2024-01-10,1
95804,2817,2023-08-30,1
95805,914,2024-02-10,1
95806,5309,2024-03-20,1
95807,17500,2024-03-28,1
95808,12399,2024-05-10,1
95809,10989,2023-10-25,1
95810,20984,2023-05-18,3
95811,6208,2024-06-04,1
95812,14687,2024-06-25,1
95813,17523,2024-02-18,1
95814,19011,2024-06-09,1
95815,5038,2023-04-13,2
95816,19685,2023-12-02,3
95817,19324,2023-04-05,2
95818,23016,2024-06-29,1
95819,4108,2023-02-01,2
95820,7269,2023-06-05,3
95821,13129,2024-06-27,1
95822,20872,2023-04-22,3
95823,15864,2023-04-29,1
95824,8210,2023-03-08,1
95825,2444,2023-11-22,1
95826,12193,2023-02-04,1
95827,10025,2024-01-15,1
95828,23688,2023-12-06,1
95829,21683,2023-11-16,1
95830,18010,2023-02-09,1
95831,9120,2024-04-22,2
95832,15829,2023-10-30,1
95833,15851,2023-07-28,1
95834,2649,2024-01-06,2
95835,15416,2023-11-01,1
95836,9503,2023-02-02,1
95837,16324,2023-12-22,1
95838,16617,2023-09-04,3
95839,14390,2024-06-27,1
95840,7958,2023-07-01,1
95841,17936,2023-06-30,1
95842,14835,2023-12-01,2
95843,16340,2023-02-06,1
95844,251,2023-03-30,1
95845,1835,2023-03-17,1
95846,12847,2023-12-21,1
95847,3025,2024-03-19,1
95848,933,2023-07-15,2
95849,1163,2024-05-23,1
95850,817,2024-05-09,3
95851,24347,2023-09-04,1
95852,14559,2024-04-22,1
95853,14717,2024-01-07,1
95854,10494,2024-01-22,1
95855,23091,2023-09-30,3
95856,17435,2024-05-10,1
95857,140,2023-08-15,1
95858,347,2023-08-24,2
95859,2110,2023-12-24,2
95860,12410,2024-03-22,1
95861,5073,2024-04-12,1
95862,434,2023-11-22,1
95863,16350,2024-03-07,2
95864,8719,2023-12-28,1
95865,19362,2023-12-04,1
95866,14366,2023-02-11,2
95867,18208,2024-03-05,1
95868,1010,2024-03-29,3
95869,23833,2024-03-23,3
95870,8111,2023-12-21,3
95871,1820,2023-12-12,1
95872,17245,2023-07-05,1
95873,10545,2024-01-23,1
95874,19932,2024-03-17,1
95875,20354,2024-02-06,1
95876,10505,2024-03-26,2
95877,24013,2023-12-17,1
95878,19816,2024-04-10,1
95879,11491,2023-09-17,3
95880,6973,2023-07-11,1
95881,17308,2023-04-25,1
95882,12688,2023-02-17,1
95883,13643,2023-03-30,1
95884,21598,2023-01-04,2
95885,3826,2023-07-08,3
95886,22178,2023-02-15,1
95887,12406,2024-04-12,2
95888,18987,2024-05-15,1
95889,10114,2023-09-19,1
95890,20100,2023-10-17,1
95891,21745,2024-04-02,1
95892,16397,2024-06-19,1
95893,15856,2023-08-17,3
95894,8203,2023-10-06,1
95895,21077,2024-05-28,1
95896,3770,2023-05-11,1
95897,415,2023-10-18,1
95898,1522,2024-04-30,1
95899,35,2023-02-25,1
95900,3723,2023-10-07,1
95901,21892,2023-12-09,1
95902,7324,2023-06-15,1
95903,20057,2023-04-08,2
95904,16192,2024-06-05,2
95905,15819,2023-09-14,1
95906,20672,2023-04-09,1
95907,22107,2023-11-18,1
95908,16106,2024-03-04,1
95909,24353,2023-08-31,2
95910,23421,2023-06-22,2
95911,23783,2023-01-14,2
95912,18090,2023-07-21,1
95913,19671,2023-08-10,1
95914,23677,2024-01-16,1
95915,24456,2024-04-13,1
95916,17053,2023-11-13,1
95917,14421,2023-11-07,2
95918,14987,2023-11-01,2
95919,18706,2023-01-09,1
95920,24608,2024-06-17,1
95921,4832,2023-03-18,1
95922,22557,2023-04-23,2
95923,7437,2024-04-11,1
95924,16688,2024-07-02,1
95925,22579,2024-01-29,1
95926,24126,2023-04-27,1
95927,17833,2023-02-14,2
95928,12089,2023-06-21,1
95929,5359,2023-10-05,2
95930,15396,2024-05-05,2
95931,14853,2023-03-02,1
95932,16349,2023-06-26,2
95933,2395,2023-09-21,1
95934,12594,2024-04-21,1
95935,9471,2023-05-29,1
95936,18220,2024-03-01,1
95937,19236,2023-06-14,1
95938,10353,2024-03-06,1
95939,4360,2023-02-19,1
95940,4826,2023-06-27,1
95941,16202,2023-03-20,1
95942,5310,2023-02-23,1
95943,18360,2023-02-15,2
95944,7275,2024-01-28,1
95945,140,2024-06-04,1
95946,17286,2023-05-22,3
95947,6467,2023-07-15,1
95948,18432,2024-05-07,2
95949,4498,2024-03-15,1
95950,20747,2023-06-01,2
95951,21336,2023-12-22,1
95952,5785,2023-09-27,1
95953,11358,2024-05-21,1
95954,16556,2023-10-01,1
95955,20039,2023-06-08,1
95956,5844,2023-08-12,1
95957,14860,2023-05-25,1
95958,3238,2024-02-05,1
95959,18553,2023-06-10,1
95960,14721,2024-01-22,1
95961,19919,2024-03-15,1
95962,4974,2024-01-27,1
95963,6907,2023-12-05,3
95964,10454,2024-04-13,1
95965,5137,2023-08-28,1
95966,19408,2023-10-03,1
95967,16532,2023-07-20,1
95968,13547,2023-06-13,1
95969,9710,2024-02-27,2
95970,19424,2023-03-09,1
95971,2169,2023-05-30,1
95972,14469,2023-03-29,1
95973,22137,2024-04-23,1
95974,8946,2023-05-31,1
95975,22373,2023-07-30,1
95976,16953,2023-02-21,1
95977,18153,2023-05-07,2
95978,15769,2024-03-27,1
95979,3883,2024-01-05,1
95980,21633,2023-04-19,1
95981,16442,2023-04-29,3
95982,860,2024-04-03,1
95983,16590,2024-03-17,2
95984,11643,2024-03-13,1
95985,2950,2024-01-18,2
95986,21224,2023-03-17,1
95987,9025,2023-04-15,1
95988,3300,2023-06-12,3
95989,22722,2024-01-22,3
95990,7320,2024-04-29,1
95991,1883,2023-09-20,1
95992,20518,2024-01-15,1
95993,9971,2024-06-08,2
95994,16603,2023-07-03,1
95995,16501,2024-05-20,2
95996,8868,2023-11-29,1
95997,9795,2023-01-01,1
95998,6407,2024-03-16,1
95999,20875,2024-03-27,1
96000,7094,2023-12-20,1
96001,14871,2024-01-03,1
96002,4096,2023-05-30,1
96003,19373,2024-03-17,1
96004,4156,2023-12-04,1
96005,13319,2023-08-02,1
96006,15292,2024-04-01,1
96007,15886,2024-02-15,3
96008,22946,2024-02-23,1
96009,19608,2024-06-19,1
96010,1559,2024-04-18,1
96011,9137,2023-10-20,3
96012,1858,2024-04-02,2
96013,1371,2023-07-26,1
96014,8288,2024-01-18,1
96015,13437,2023-11-22,1
96016,12392,2024-01-07,1
96017,10,2023-05-29,1
96018,1101,2024-07-02,1
96019,2662,2023-02-07,1
96020,13613,2023-04-30,1
96021,21229,2024-03-31,2
96022,1697,2023-06-26,1
96023,15897,2023-09-09,2
96024,17778,2023-12-14,1
96025,13566,2023-12-11,1
96026,12223,2023-06-17,1
96027,4264,2023-04-10,1
96028,21332,2023-09-28,1
96029,18387,2023-01-17,2
96030,10095,2024-02-27,1
96031,19784,2023-08-30,2
96032,3017,2023-09-11,1
96033,11075,2023-12-20,2
96034,17821,2023-08-09,3
96035,4510,2024-02-25,1
96036,13219,2024-06-18,1
96037,4349,2024-01-06,1
96038,11472,2023-11-10,1
96039,21295,2023-07-11,1
96040,11158,2024-05-02,2
96041,11047,2023-04-15,1
96042,24399,2023-10-13,1
96043,19148,2023-08-24,1
96044,10022,2023-11-02,2
96045,1161,2024-02-04,1
96046,20480,2024-02-06,2
96047,22564,2023-09-17,1
96048,20205,2023-01-25,1
96049,1992,2023-06-03,1
96050,7078,2023-01-08,2
96051,20043,2024-06-03,2
96052,13641,2023-08-01,2
96053,11533,2023-04-08,1
96054,22322,2023-11-17,2
96055,12463,2024-01-18,2
96056,1437,2023-05-28,1
96057,19143,2023-07-11,1
96058,18588,2024-06-30,2
96059,16894,2024-05-04,1
96060,11283,2023-06-25,1
96061,22766,2024-04-01,3
96062,12664,2024-02-12,1
96063,2768,2024-01-20,1
96064,18175,2023-03-20,3
96065,11881,2023-12-30,1
96066,2720,2023-10-12,1
96067,8688,2023-07-19,1
96068,20154,2023-05-20,2
96069,7141,2023-01-19,1
96070,19748,2023-12-31,1
96071,2602,2023-02-19,1
96072,21653,2023-11-30,1
96073,6504,2023-01-20,1
96074,166,2023-02-16,1
96075,6574,2024-06-14,1
96076,2308,2024-02-25,1
96077,7902,2024-04-12,3
96078,9138,2024-01-25,2
96079,17451,2023-01-04,2
96080,13811,2023-03-17,1
96081,22738,2024-02-08,1
96082,19432,2023-06-21,1
96083,2970,2023-05-17,2
96084,13990,2023-11-25,1
96085,2963,2023-08-17,1
96086,1544,2024-03-04,2
96087,14009,2023-08-30,1
96088,10169,2023-08-04,2
96089,21783,2023-09-19,1
96090,23439,2023-01-01,1
96091,10885,2023-09-03,2
96092,7469,2024-02-21,1
96093,7742,2024-02-16,1
96094,16055,2023-09-20,1
96095,9897,2024-06-26,2
96096,7163,2023-10-21,1
96097,12425,2023-04-06,1
96098,17630,2024-06-18,3
96099,18488,2024-07-04,1
96100,6967,2023-05-22,2
96101,3555,2023-06-13,2
96102,9892,2023-04-01,2
96103,17809,2024-06-26,1
96104,2179,2024-01-08,1
96105,3881,2024-04-22,1
96106,10295,2023-03-25,1
96107,22133,2023-04-29,3
96108,13278,2024-03-16,1
96109,621,2024-01-02,1
96110,6122,2023-10-16,1
96111,6532,2024-04-30,1
96112,24115,2023-03-11,2
96113,2635,2024-04-19,2
96114,7449,2023-09-26,3
96115,11944,2023-01-25,1
96116,11918,2023-04-08,3
96117,7270,2023-09-16,1
96118,9389,2024-02-17,1
96119,22671,2024-01-13,1
96120,22715,2024-04-15,1
96121,6258,2024-04-23,2
96122,1539,2023-08-29,1
96123,1330,2023-01-23,1
96124,6096,2024-04-01,2
96125,18449,2023-02-04,1
96126,4644,2023-10-27,1
96127,348,2023-04-03,2
96128,3740,2024-03-25,1
96129,4852,2024-04-05,2
96130,10526,2024-06-23,1
96131,23027,2023-02-01,1
96132,16188,2024-06-22,2
96133,2993,2024-01-05,1
96134,6517,2024-01-07,1
96135,3548,2023-09-15,1
96136,14158,2024-05-07,1
96137,22622,2024-06-18,1
96138,17647,2024-02-07,1
96139,7761,2023-04-07,1
96140,4657,2023-06-06,1
96141,18476,2023-02-19,2
96142,4045,2023-05-06,2
96143,4198,2023-07-04,2
96144,19870,2023-04-23,1
96145,8290,2023-08-23,1
96146,2568,2023-08-17,1
96147,18002,2023-05-14,1
96148,4527,2023-07-20,3
96149,8062,2024-05-04,1
96150,16900,2023-09-02,2
96151,6493,2023-09-10,2
96152,6470,2023-12-11,3
96153,6873,2023-03-01,3
96154,22092,2024-03-13,1
96155,1411,2024-02-11,2
96156,5974,2023-05-23,1
96157,6774,2023-05-19,1
96158,10688,2023-06-11,1
96159,17993,2023-05-29,3
96160,9016,2023-02-20,1
96161,13453,2023-11-07,1
96162,8675,2023-06-30,1
96163,21625,2024-03-30,1
96164,11029,2023-01-11,1
96165,806,2023-09-23,1
96166,12973,2023-09-23,2
96167,4807,2023-07-28,1
96168,8430,2024-01-28,1
96169,19794,2024-06-16,2
96170,24375,2023-01-21,1
96171,2201,2023-10-31,3
96172,3637,2024-07-02,1
96173,2435,2023-10-28,1
96174,13341,2024-04-14,1
96175,24966,2023-07-24,1
96176,22726,2023-04-01,1
96177,8457,2023-04-20,2
96178,4478,2024-06-09,1
96179,18325,2023-03-17,1
96180,7958,2024-04-03,2
96181,22387,2024-06-04,2
96182,9882,2023-08-08,1
96183,19323,2023-07-20,1
96184,6014,2023-02-20,1
96185,10448,2023-07-02,1
96186,22572,2024-03-19,1
96187,14465,2023-09-17,1
96188,5693,2023-11-18,1
96189,16720,2023-12-04,1
96190,23369,2023-06-23,1
96191,17945,2024-03-21,3
96192,11718,2023-03-19,3
96193,12884,2023-09-08,2
96194,23953,2023-05-16,1
96195,12732,2023-01-23,2
96196,9416,2023-11-02,1
96197,1445,2024-05-04,2
96198,13366,2024-02-04,1
96199,24434,2023-11-24,2
96200,20072,2023-09-06,1
96201,11472,2023-05-10,1
96202,4247,2023-03-15,3
96203,19773,2023-06-20,1
96204,17868,2024-05-04,2
96205,13525,2023-09-05,1
96206,2213,2023-01-14,1
96207,19004,2024-04-11,2
96208,18567,2023-06-29,1
96209,3596,2023-04-09,1
96210,11874,2023-01-01,1
96211,14574,2023-09-21,3
96212,4528,2023-01-01,2
96213,18709,2024-04-01,3
96214,4064,2023-02-04,2
96215,8472,2023-09-09,1
96216,9354,2023-11-23,1
96217,4108,2023-11-28,2
96218,22632,2024-04-14,1
96219,21625,2024-05-17,1
96220,7429,2023-12-07,1
96221,9860,2023-08-22,1
96222,3936,2024-06-01,3
96223,3770,2024-05-27,1
96224,1544,2023-07-08,1
96225,5692,2023-02-16,2
96226,24323,2023-02-13,1
96227,9177,2023-08-17,2
96228,13909,2023-10-11,1
96229,15254,2023-03-21,1
96230,22196,2024-03-06,1
96231,1223,2024-02-19,1
96232,1200,2023-06-10,1
96233,8243,2023-01-08,3
96234,16937,2023-09-16,1
96235,3706,2024-06-15,3
96236,7703,2023-12-15,3
96237,6583,2024-04-09,1
96238,4267,2023-11-20,1
96239,24393,2024-06-14,3
96240,22022,2024-04-24,2
96241,2256,2024-01-22,1
96242,3343,2023-07-24,1
96243,6431,2024-04-13,1
96244,17473,2023-05-17,1
96245,22401,2024-04-21,1
96246,22211,2024-06-13,2
96247,13597,2023-05-10,1
96248,11697,2024-02-14,1
96249,23308,2023-09-22,1
96250,8580,2023-07-19,1
96251,18161,2024-05-23,1
96252,22849,2023-04-18,1
96253,21638,2024-06-29,1
96254,10864,2023-01-08,1
96255,11584,2023-06-18,1
96256,24443,2024-04-04,3
96257,754,2023-06-08,1
96258,3193,2023-09-22,2
96259,16974,2024-03-17,1
96260,16575,2023-12-25,1
96261,6574,2024-06-10,1
96262,11600,2024-01-03,3
96263,19091,2024-06-11,1
96264,12670,2023-03-19,1
96265,5091,2023-06-29,2
96266,12223,2024-01-21,3
96267,22724,2023-04-02,2
96268,19449,2023-10-02,1
96269,20396,2024-05-10,1
96270,23730,2024-03-07,1
96271,7679,2023-11-19,1
96272,5761,2023-04-24,2
96273,18131,2024-02-15,1
96274,11331,2023-08-08,1
96275,1638,2024-06-17,1
96276,1584,2023-02-06,2
96277,20894,2023-12-04,1
96278,3298,2023-06-08,1
96279,24682,2023-08-14,1
96280,3532,2023-07-10,1
96281,2520,2023-08-22,1
96282,5857,2023-12-29,1
96283,19409,2024-06-04,2
96284,19964,2023-06-12,1
96285,8210,2023-12-25,1
96286,3834,2023-01-25,1
96287,1812,2024-05-06,1
96288,23370,2023-12-30,1
96289,7026,2023-11-30,1
96290,19146,2023-03-12,1
96291,13590,2024-07-03,1
96292,19713,2023-08-27,1
96293,1748,2023-09-20,1
96294,9357,2024-04-09,2
96295,6644,2023-05-02,1
96296,23940,2023-04-07,1
96297,20224,2024-04-25,1
96298,17022,2023-12-07,3
96299,18953,2024-07-03,2
96300,6374,2023-04-20,1
96301,4097,2024-03-16,1
96302,2389,2024-01-03,1
96303,21439,2023-04-16,1
96304,12163,2023-05-21,1
96305,20921,2023-07-01,1
96306,9312,2023-06-13,2
96307,11643,2023-06-24,1
96308,23690,2024-02-21,1
96309,3349,2023-09-16,2
96310,3691,2023-06-19,1
96311,7567,2023-10-04,2
96312,5625,2023-02-24,1
96313,9582,2023-04-24,2
96314,11348,2024-06-08,1
96315,16448,2023-05-07,1
96316,11177,2023-10-14,1
96317,3605,2023-05-24,1
96318,13132,2024-04-28,2
96319,24849,2024-04-03,3
96320,12430,2024-05-18,1
96321,9377,2023-05-29,1
96322,18852,2024-04-08,1
96323,24873,2024-02-17,1
96324,14566,2024-06-18,1
96325,75,2024-04-05,1
96326,17853,2023-09-13,1
96327,2768,2023-09-11,1
96328,1657,2023-03-24,1
96329,22876,2023-12-25,2
96330,23370,2023-07-17,3
96331,20784,2023-12-07,2
96332,18007,2023-04-20,1
96333,4904,2024-05-13,1
96334,23002,2023-06-04,1
96335,24715,2024-04-02,2
96336,3735,2023-02-10,1
96337,12536,2023-02-02,1
96338,8707,2023-04-20,1
96339,5849,2023-06-05,2
96340,17346,2023-02-04,1
96341,23405,2024-02-17,1
96342,2970,2024-05-18,1
96343,23192,2023-06-14,1
96344,519,2023-12-20,1
96345,13257,2024-01-11,1
96346,24717,2023-11-21,1
96347,19906,2023-08-22,1
96348,11720,2023-10-17,2
96349,20897,2024-02-29,1
96350,18177,2023-08-05,1
96351,19390,2023-06-16,2
96352,18295,2024-05-07,1
96353,9282,2023-02-22,1
96354,9821,2023-03-30,1
96355,327,2024-02-25,1
96356,23355,2023-04-17,2
96357,2468,2023-09-19,1
96358,918,2024-01-22,1
96359,1586,2023-02-10,1
96360,7842,2024-02-20,1
96361,10436,2023-06-11,1
96362,8889,2024-06-08,1
96363,22822,2023-09-18,1
96364,24580,2024-06-03,3
96365,20781,2023-06-25,1
96366,14102,2024-05-18,1
96367,4808,2024-03-19,1
96368,14346,2023-10-04,2
96369,14890,2023-06-24,3
96370,18115,2024-06-20,1
96371,19246,2023-03-10,1
96372,14799,2023-06-01,1
96373,12718,2023-07-05,1
96374,12898,2023-10-15,2
96375,12003,2024-04-17,1
96376,8908,2024-03-21,2
96377,17089,2023-12-06,1
96378,9551,2023-12-17,1
96379,8313,2024-02-29,1
96380,24389,2024-03-04,1
96381,8153,2024-04-28,1
96382,16319,2024-02-06,1
96383,24258,2023-01-21,2
96384,11391,2024-02-15,1
96385,1361,2024-05-11,1
96386,4058,2023-02-24,1
96387,23801,2023-06-06,2
96388,10279,2024-02-26,1
96389,3521,2023-05-15,2
96390,10454,2023-06-25,2
96391,15445,2024-04-09,1
96392,15349,2023-08-15,1
96393,20517,2023-04-25,2
96394,16520,2024-06-09,1
96395,8314,2023-01-15,1
96396,14455,2023-09-30,1
96397,3723,2023-07-15,1
96398,14015,2024-03-19,1
96399,9715,2023-09-01,1
96400,24264,2024-03-06,1
96401,6814,2024-02-26,1
96402,9423,2023-09-15,3
96403,23009,2023-05-20,1
96404,9972,2023-12-20,1
96405,8286,2023-05-28,1
96406,9469,2023-07-02,2
96407,7407,2024-04-24,1
96408,1782,2024-02-21,1
96409,10090,2023-07-17,3
96410,7924,2024-04-03,3
96411,17492,2023-12-24,1
96412,10333,2023-12-08,1
96413,9398,2023-12-13,1
96414,22239,2024-05-28,1
96415,9395,2023-03-21,1
96416,3996,2023-07-12,1
96417,4244,2023-11-17,3
96418,18209,2024-03-23,1
96419,14752,2023-11-16,1
96420,5611,2023-10-27,1
96421,16017,2023-10-08,1
96422,9506,2023-07-17,1
96423,17149,2024-05-31,1
96424,16193,2023-05-16,1
96425,1024,2023-11-04,1
96426,5926,2023-02-26,1
96427,11581,2023-03-23,3
96428,14960,2023-02-21,1
96429,23986,2023-11-19,1
96430,10541,2024-04-30,1
96431,21065,2024-03-12,1
96432,14385,2023-04-20,1
96433,3113,2023-12-16,2
96434,19976,2023-04-28,1
96435,7043,2023-08-30,2
96436,21718,2023-07-07,1
96437,4080,2023-04-03,1
96438,13793,2023-03-31,1
96439,7409,2023-05-29,1
96440,3403,2024-06-29,1
96441,10885,2023-07-16,3
96442,15073,2024-01-29,1
96443,19536,2023-08-20,1
96444,16417,2024-04-14,1
96445,21307,2023-10-23,1
96446,13661,2023-04-22,3
96447,6634,2023-11-23,1
96448,10247,2023-02-14,1
96449,17285,2023-05-14,1
96450,555,2023-12-20,1
96451,8540,2023-08-29,1
96452,4982,2023-09-17,1
96453,21749,2023-10-26,1
96454,17530,2023-09-29,1
96455,12169,2023-01-13,2
96456,11824,2023-11-06,3
96457,19401,2023-08-14,1
96458,1639,2023-11-20,2
96459,20011,2023-03-28,1
96460,11473,2023-01-30,1
96461,12272,2024-02-09,2
96462,2879,2024-01-07,2
96463,13394,2023-07-23,2
96464,11919,2023-12-07,1
96465,24194,2023-10-23,1
96466,20987,2023-11-03,1
96467,1006,2023-10-02,1
96468,12678,2023-11-26,2
96469,14838,2023-12-07,1
96470,9941,2024-02-02,1
96471,13303,2024-03-14,2
96472,8654,2023-05-20,1
96473,18870,2024-03-27,1
96474,361,2024-01-07,1
96475,24325,2023-10-21,1
96476,2183,2023-01-24,1
96477,20242,2023-08-09,1
96478,22206,2023-12-03,1
96479,20249,2024-06-07,1
96480,23722,2023-12-10,3
96481,1757,2024-01-09,1
96482,11966,2024-05-15,1
96483,15303,2024-04-06,1
96484,7009,2024-06-20,2
96485,17426,2023-06-08,1
96486,17177,2023-02-10,1
96487,18360,2023-12-18,1
96488,12927,2023-12-12,1
96489,21026,2024-02-07,1
96490,10115,2024-04-24,1
96491,15705,2024-02-09,1
96492,4633,2023-10-17,1
96493,9798,2023-01-18,1
96494,13254,2024-07-02,1
96495,2962,2023-11-04,1
96496,13661,2024-04-16,1
96497,16449,2023-04-11,1
96498,1145,2023-11-15,1
96499,9132,2023-08-28,1
96500,5671,2023-11-19,2
96501,19113,2024-03-12,2
96502,4568,2023-10-20,1
96503,12856,2024-01-30,1
96504,18807,2024-01-05,1
96505,23564,2023-01-02,1
96506,11265,2024-02-26,1
96507,6390,2023-08-13,1
96508,21141,2023-05-05,1
96509,11637,2023-10-28,1
96510,8766,2023-03-30,1
96511,2383,2023-08-15,1
96512,17048,2024-06-18,1
96513,15234,2024-06-18,3
96514,3721,2024-02-18,1
96515,19935,2023-12-27,3
96516,7409,2023-04-27,1
96517,595,2024-06-13,1
96518,15591,2023-06-30,2
96519,3115,2023-08-11,1
96520,6062,2024-03-07,2
96521,15644,2023-03-31,2
96522,5562,2023-05-26,1
96523,4585,2024-03-18,1
96524,517,2024-05-10,3
96525,24758,2023-11-29,1
96526,14264,2023-10-24,1
96527,12533,2024-05-22,2
96528,7284,2023-11-18,2
96529,19649,2024-02-24,1
96530,21159,2023-02-24,1
96531,3463,2023-02-15,1
96532,1010,2023-08-10,1
96533,11347,2024-07-04,1
96534,6578,2023-03-18,1
96535,12270,2023-10-19,1
96536,8974,2023-11-26,2
96537,24194,2023-01-19,3
96538,14306,2023-03-13,1
96539,21835,2023-12-12,1
96540,13359,2024-03-16,2
96541,12807,2024-03-05,1
96542,10317,2024-02-05,1
96543,3961,2024-06-08,1
96544,7942,2023-11-14,1
96545,12152,2024-03-14,1
96546,13640,2023-06-10,1
96547,19809,2023-07-17,1
96548,20274,2023-12-24,3
96549,3403,2023-07-23,1
96550,14106,2023-08-30,1
96551,7946,2024-06-22,1
96552,15253,2024-02-25,1
96553,21120,2024-04-19,1
96554,11613,2024-05-22,2
96555,12836,2023-12-28,1
96556,14342,2023-09-22,1
96557,23505,2023-01-03,1
96558,5515,2023-09-17,2
96559,18002,2024-05-11,3
96560,10310,2023-04-28,2
96561,13789,2023-06-27,1
96562,6514,2023-09-21,3
96563,1098,2023-03-13,2
96564,19842,2024-06-13,2
96565,6904,2023-11-11,1
96566,170,2023-07-02,1
96567,24616,2023-10-12,1
96568,15340,2024-05-15,1
96569,874,2023-09-21,1
96570,24083,2023-10-09,1
96571,9572,2023-06-19,2
96572,3242,2023-01-27,1
96573,19701,2023-01-06,1
96574,24499,2024-05-29,1
96575,6315,2023-07-17,1
