inventory_id,product_id,warehouse_id,stock_level
18212,3643,2,122
18213,3643,3,200
18214,3643,4,333
18215,3643,5,238
18216,3644,1,150
18217,3644,2,215
18218,3644,3,487
18219,3644,4,333
18220,3644,5,11
18221,3645,1,48
18222,3645,2,195
18223,3645,3,401
18224,3645,4,239
18225,3645,5,146
18226,3646,1,247
18227,3646,2,340
18228,3646,3,92
18229,3646,4,59
18230,3646,5,203
18231,3647,1,240
18232,3647,2,321
18233,3647,3,113
18234,3647,4,402
18235,3647,5,393
18236,3648,1,434
18237,3648,2,156
18238,3648,3,212
18239,3648,4,33
18240,3648,5,46
18241,3649,1,101
18242,3649,2,392
18243,3649,3,267
18244,3649,4,94
18245,3649,5,300
18246,3650,1,49
18247,3650,2,35
18248,3650,3,32
18249,3650,4,27
18250,3650,5,33
18251,3651,1,293
18252,3651,2,415
18253,3651,3,136
18254,3651,4,102
18255,3651,5,87
18256,3652,1,490
18257,3652,2,436
18258,3652,3,350
18259,3652,4,304
18260,3652,5,26
18261,3653,1,264
18262,3653,2,89
18263,3653,3,267
18264,3653,4,154
18265,3653,5,36
18266,3654,1,307
18267,3654,2,262
18268,3654,3,179
18269,3654,4,284
18270,3654,5,29
18271,3655,1,327
18272,3655,2,438
18273,3655,3,214
18274,3655,4,125
18275,3655,5,14
18276,3656,1,355
18277,3656,2,193
18278,3656,3,67
18279,3656,4,111
18280,3656,5,93
18281,3657,1,113
18282,3657,2,458
18283,3657,3,413
18284,3657,4,177
18285,3657,5,356
18286,3658,1,327
18287,3658,2,66
18288,3658,3,145
18289,3658,4,481
18290,3658,5,43
18291,3659,1,272
18292,3659,2,79
18293,3659,3,344
18294,3659,4,488
18295,3659,5,268
18296,3660,1,302
18297,3660,2,370
18298,3660,3,377
18299,3660,4,53
18300,3660,5,323
18301,3661,1,205
18302,3661,2,278
18303,3661,3,490
18304,3661,4,8
18305,3661,5,350
18306,3662,1,374
18307,3662,2,250
18308,3662,3,299
18309,3662,4,58
18310,3662,5,148
18311,3663,1,103
18312,3663,2,38
18313,3663,3,50
18314,3663,4,409
18315,3663,5,147
18316,3664,1,209
18317,3664,2,380
18318,3664,3,125
18319,3664,4,353
18320,3664,5,414
18321,3665,1,184
18322,3665,2,131
18323,3665,3,41
18324,3665,4,181
18325,3665,5,303
18326,3666,1,371
18327,3666,2,467
18328,3666,3,68
18329,3666,4,170
18330,3666,5,463
18331,3667,1,5
18332,3667,2,85
18333,3667,3,363
18334,3667,4,55
18335,3667,5,49
18336,3668,1,419
18337,3668,2,161
18338,3668,3,172
18339,3668,4,443
18340,3668,5,332
18341,3669,1,444
18342,3669,2,215
18343,3669,3,146
18344,3669,4,346
18345,3669,5,287
18346,3670,1,100
18347,3670,2,371
18348,3670,3,185
18349,3670,4,298
18350,3670,5,10
18351,3671,1,75
18352,3671,2,2
18353,3671,3,180
18354,3671,4,352
18355,3671,5,218
18356,3672,1,295
18357,3672,2,499
18358,3672,3,363
18359,3672,4,57
18360,3672,5,52
18361,3673,1,283
18362,3673,2,232
18363,3673,3,132
18364,3673,4,225
18365,3673,5,390
18366,3674,1,381
18367,3674,2,271
18368,3674,3,360
18369,3674,4,105
18370,3674,5,484
18371,3675,1,488
18372,3675,2,180
18373,3675,3,367
18374,3675,4,385
18375,3675,5,321
18376,3676,1,354
18377,3676,2,27
18378,3676,3,236
18379,3676,4,300
18380,3676,5,402
18381,3677,1,182
18382,3677,2,130
18383,3677,3,456
18384,3677,4,325
18385,3677,5,337
18386,3678,1,339
18387,3678,2,135
18388,3678,3,484
18389,3678,4,415
18390,3678,5,92
18391,3679,1,480
18392,3679,2,28
18393,3679,3,270
18394,3679,4,344
18395,3679,5,468
18396,3680,1,407
18397,3680,2,435
18398,3680,3,238
18399,3680,4,197
18400,3680,5,175
18401,3681,1,275
18402,3681,2,311
18403,3681,3,171
18404,3681,4,388
18405,3681,5,153
18406,3682,1,215
18407,3682,2,424
18408,3682,3,41
18409,3682,4,283
18410,3682,5,399
18411,3683,1,327
18412,3683,2,61
18413,3683,3,433
18414,3683,4,20
18415,3683,5,404
18416,3684,1,316
18417,3684,2,99
18418,3684,3,382
18419,3684,4,346
18420,3684,5,202
18421,3685,1,207
18422,3685,2,81
18423,3685,3,187
18424,3685,4,70
18425,3685,5,444
18426,3686,1,99
18427,3686,2,388
18428,3686,3,262
18429,3686,4,255
18430,3686,5,362
18431,3687,1,270
18432,3687,2,422
18433,3687,3,452
18434,3687,4,216
18435,3687,5,466
18436,3688,1,421
18437,3688,2,184
18438,3688,3,100
18439,3688,4,38
18440,3688,5,273
18441,3689,1,12
18442,3689,2,189
18443,3689,3,272
18444,3689,4,58
18445,3689,5,157
18446,3690,1,59
18447,3690,2,326
18448,3690,3,112
18449,3690,4,173
18450,3690,5,217
18451,3691,1,441
18452,3691,2,355
18453,3691,3,467
18454,3691,4,377
18455,3691,5,315
18456,3692,1,72
18457,3692,2,438
18458,3692,3,446
18459,3692,4,426
18460,3692,5,476
18461,3693,1,212
18462,3693,2,447
18463,3693,3,160
18464,3693,4,137
18465,3693,5,82
18466,3694,1,41
18467,3694,2,326
18468,3694,3,46
18469,3694,4,285
18470,3694,5,325
18471,3695,1,277
18472,3695,2,417
18473,3695,3,55
18474,3695,4,108
18475,3695,5,220
18476,3696,1,221
18477,3696,2,337
18478,3696,3,251
18479,3696,4,223
18480,3696,5,204
18481,3697,1,193
18482,3697,2,309
18483,3697,3,391
18484,3697,4,6
18485,3697,5,137
18486,3698,1,335
18487,3698,2,380
18488,3698,3,458
18489,3698,4,274
18490,3698,5,210
18491,3699,1,8
18492,3699,2,233
18493,3699,3,413
18494,3699,4,277
18495,3699,5,387
18496,3700,1,90
18497,3700,2,310
18498,3700,3,68
18499,3700,4,44
18500,3700,5,394
18501,3701,1,259
18502,3701,2,319
18503,3701,3,418
18504,3701,4,363
18505,3701,5,135
18506,3702,1,243
18507,3702,2,164
18508,3702,3,255
18509,3702,4,400
18510,3702,5,63
18511,3703,1,167
18512,3703,2,30
18513,3703,3,283
18514,3703,4,245
18515,3703,5,300
18516,3704,1,473
18517,3704,2,396
18518,3704,3,477
18519,3704,4,149
18520,3704,5,3
18521,3705,1,379
18522,3705,2,232
18523,3705,3,358
18524,3705,4,480
18525,3705,5,399
18526,3706,1,394
18527,3706,2,483
18528,3706,3,173
18529,3706,4,145
18530,3706,5,405
18531,3707,1,352
18532,3707,2,107
18533,3707,3,27
18534,3707,4,211
18535,3707,5,383
18536,3708,1,73
18537,3708,2,296
18538,3708,3,475
18539,3708,4,49
18540,3708,5,145
18541,3709,1,255
18542,3709,2,349
18543,3709,3,454
18544,3709,4,216
18545,3709,5,377
18546,3710,1,249
18547,3710,2,311
18548,3710,3,434
18549,3710,4,142
18550,3710,5,326
18551,3711,1,1
18552,3711,2,223
18553,3711,3,484
18554,3711,4,387
18555,3711,5,455
18556,3712,1,336
18557,3712,2,269
18558,3712,3,258
18559,3712,4,112
18560,3712,5,198
18561,3713,1,200
18562,3713,2,329
18563,3713,3,333
18564,3713,4,455
18565,3713,5,130
18566,3714,1,338
18567,3714,2,284
18568,3714,3,108
18569,3714,4,240
18570,3714,5,349
18571,3715,1,451
18572,3715,2,482
18573,3715,3,174
18574,3715,4,286
18575,3715,5,348
18576,3716,1,126
18577,3716,2,303
18578,3716,3,301
18579,3716,4,491
18580,3716,5,145
18581,3717,1,448
18582,3717,2,475
18583,3717,3,393
18584,3717,4,224
18585,3717,5,209
18586,3718,1,202
18587,3718,2,237
18588,3718,3,147
18589,3718,4,195
18590,3718,5,190
18591,3719,1,181
18592,3719,2,170
18593,3719,3,172
18594,3719,4,426
18595,3719,5,58
18596,3720,1,66
18597,3720,2,57
18598,3720,3,260
18599,3720,4,136
18600,3720,5,55
18601,3721,1,242
18602,3721,2,127
18603,3721,3,291
18604,3721,4,438
18605,3721,5,335
18606,3722,1,380
18607,3722,2,478
18608,3722,3,37
18609,3722,4,357
18610,3722,5,303
18611,3723,1,389
18612,3723,2,367
18613,3723,3,120
18614,3723,4,462
18615,3723,5,200
18616,3724,1,485
18617,3724,2,421
18618,3724,3,271
18619,3724,4,451
18620,3724,5,331
18621,3725,1,287
18622,3725,2,127
18623,3725,3,475
18624,3725,4,470
18625,3725,5,445
18626,3726,1,329
18627,3726,2,193
18628,3726,3,177
18629,3726,4,422
18630,3726,5,189
18631,3727,1,31
18632,3727,2,109
18633,3727,3,148
18634,3727,4,397
18635,3727,5,67
18636,3728,1,412
18637,3728,2,486
18638,3728,3,471
18639,3728,4,0
18640,3728,5,226
18641,3729,1,20
18642,3729,2,237
18643,3729,3,242
18644,3729,4,310
18645,3729,5,295
18646,3730,1,50
18647,3730,2,210
18648,3730,3,107
18649,3730,4,449
18650,3730,5,6
18651,3731,1,61
18652,3731,2,308
18653,3731,3,462
18654,3731,4,209
18655,3731,5,497
18656,3732,1,3
18657,3732,2,343
18658,3732,3,33
18659,3732,4,69
18660,3732,5,268
18661,3733,1,230
18662,3733,2,483
18663,3733,3,133
18664,3733,4,173
18665,3733,5,291
18666,3734,1,130
18667,3734,2,117
18668,3734,3,470
18669,3734,4,289
18670,3734,5,5
18671,3735,1,392
18672,3735,2,171
18673,3735,3,259
18674,3735,4,161
18675,3735,5,474
18676,3736,1,494
18677,3736,2,464
18678,3736,3,207
18679,3736,4,368
18680,3736,5,240
18681,3737,1,283
18682,3737,2,113
18683,3737,3,139
18684,3737,4,352
18685,3737,5,28
18686,3738,1,457
18687,3738,2,238
18688,3738,3,409
18689,3738,4,200
18690,3738,5,343
18691,3739,1,207
18692,3739,2,185
18693,3739,3,491
18694,3739,4,382
18695,3739,5,330
18696,3740,1,268
18697,3740,2,234
18698,3740,3,44
18699,3740,4,71
18700,3740,5,176
18701,3741,1,255
18702,3741,2,273
18703,3741,3,19
18704,3741,4,356
18705,3741,5,139
18706,3742,1,482
18707,3742,2,266
18708,3742,3,27
18709,3742,4,381
18710,3742,5,418
18711,3743,1,229
18712,3743,2,149
18713,3743,3,0
18714,3743,4,148
18715,3743,5,158
18716,3744,1,7
18717,3744,2,438
18718,3744,3,336
18719,3744,4,448
18720,3744,5,171
18721,3745,1,440
18722,3745,2,452
18723,3745,3,418
18724,3745,4,125
18725,3745,5,34
18726,3746,1,338
18727,3746,2,370
18728,3746,3,5
18729,3746,4,176
18730,3746,5,499
18731,3747,1,37
18732,3747,2,65
18733,3747,3,334
18734,3747,4,269
18735,3747,5,42
18736,3748,1,115
18737,3748,2,351
18738,3748,3,153
18739,3748,4,104
18740,3748,5,408
18741,3749,1,160
18742,3749,2,171
18743,3749,3,359
18744,3749,4,46
18745,3749,5,170
18746,3750,1,294
18747,3750,2,435
18748,3750,3,435
18749,3750,4,83
18750,3750,5,233
18751,3751,1,57
18752,3751,2,450
18753,3751,3,187
18754,3751,4,222
18755,3751,5,28
18756,3752,1,185
18757,3752,2,433
18758,3752,3,354
18759,3752,4,24
18760,3752,5,274
18761,3753,1,14
18762,3753,2,18
18763,3753,3,126
18764,3753,4,68
18765,3753,5,359
18766,3754,1,329
18767,3754,2,360
18768,3754,3,175
18769,3754,4,122
18770,3754,5,80
18771,3755,1,488
18772,3755,2,37
18773,3755,3,441
18774,3755,4,467
18775,3755,5,228
18776,3756,1,195
18777,3756,2,14
18778,3756,3,392
18779,3756,4,333
18780,3756,5,459
18781,3757,1,262
18782,3757,2,485
18783,3757,3,177
18784,3757,4,292
18785,3757,5,494
18786,3758,1,477
18787,3758,2,258
18788,3758,3,340
18789,3758,4,250
18790,3758,5,484
18791,3759,1,390
18792,3759,2,226
18793,3759,3,414
18794,3759,4,386
18795,3759,5,266
18796,3760,1,216
18797,3760,2,271
18798,3760,3,168
18799,3760,4,260
18800,3760,5,342
18801,3761,1,191
18802,3761,2,268
18803,3761,3,484
18804,3761,4,279
18805,3761,5,326
18806,3762,1,118
18807,3762,2,468
18808,3762,3,379
18809,3762,4,183
18810,3762,5,174
18811,3763,1,13
18812,3763,2,77
18813,3763,3,48
18814,3763,4,157
18815,3763,5,219
18816,3764,1,189
18817,3764,2,278
18818,3764,3,78
18819,3764,4,279
18820,3764,5,66
18821,3765,1,193
18822,3765,2,38
18823,3765,3,281
18824,3765,4,238
18825,3765,5,409
18826,3766,1,445
18827,3766,2,70
18828,3766,3,253
18829,3766,4,221
18830,3766,5,127
18831,3767,1,170
18832,3767,2,5
18833,3767,3,365
18834,3767,4,255
18835,3767,5,70
18836,3768,1,37
18837,3768,2,185
18838,3768,3,472
18839,3768,4,8
18840,3768,5,216
18841,3769,1,37
18842,3769,2,327
18843,3769,3,339
18844,3769,4,249
18845,3769,5,488
18846,3770,1,217
18847,3770,2,161
18848,3770,3,81
18849,3770,4,18
18850,3770,5,428
18851,3771,1,62
18852,3771,2,350
18853,3771,3,437
18854,3771,4,470
18855,3771,5,240
18856,3772,1,45
18857,3772,2,441
18858,3772,3,333
18859,3772,4,434
18860,3772,5,451
18861,3773,1,1
18862,3773,2,466
18863,3773,3,399
18864,3773,4,399
18865,3773,5,8
18866,3774,1,100
18867,3774,2,270
18868,3774,3,212
18869,3774,4,59
18870,3774,5,329
18871,3775,1,149
18872,3775,2,277
18873,3775,3,434
18874,3775,4,405
18875,3775,5,277
18876,3776,1,311
18877,3776,2,471
18878,3776,3,398
18879,3776,4,408
18880,3776,5,190
18881,3777,1,167
18882,3777,2,140
18883,3777,3,335
18884,3777,4,276
18885,3777,5,306
18886,3778,1,79
18887,3778,2,488
18888,3778,3,195
18889,3778,4,327
18890,3778,5,48
18891,3779,1,36
18892,3779,2,349
18893,3779,3,156
18894,3779,4,486
18895,3779,5,18
18896,3780,1,427
18897,3780,2,269
18898,3780,3,127
18899,3780,4,320
18900,3780,5,300
18901,3781,1,255
18902,3781,2,228
18903,3781,3,97
18904,3781,4,95
18905,3781,5,418
18906,3782,1,307
18907,3782,2,220
18908,3782,3,111
18909,3782,4,419
18910,3782,5,400
18911,3783,1,99
18912,3783,2,304
18913,3783,3,240
18914,3783,4,275
18915,3783,5,431
18916,3784,1,479
18917,3784,2,140
18918,3784,3,180
18919,3784,4,363
18920,3784,5,29
18921,3785,1,223
18922,3785,2,478
18923,3785,3,75
18924,3785,4,258
18925,3785,5,352
18926,3786,1,66
18927,3786,2,264
18928,3786,3,161
18929,3786,4,467
18930,3786,5,51
18931,3787,1,495
18932,3787,2,348
18933,3787,3,403
18934,3787,4,56
18935,3787,5,109
18936,3788,1,393
18937,3788,2,377
18938,3788,3,371
18939,3788,4,320
18940,3788,5,129
18941,3789,1,357
18942,3789,2,241
18943,3789,3,211
18944,3789,4,320
18945,3789,5,243
18946,3790,1,468
18947,3790,2,57
18948,3790,3,299
18949,3790,4,30
18950,3790,5,25
18951,3791,1,72
18952,3791,2,161
18953,3791,3,299
18954,3791,4,225
18955,3791,5,54
18956,3792,1,328
18957,3792,2,340
18958,3792,3,467
18959,3792,4,89
18960,3792,5,90
18961,3793,1,391
18962,3793,2,9
18963,3793,3,364
18964,3793,4,232
18965,3793,5,64
18966,3794,1,478
18967,3794,2,305
18968,3794,3,467
18969,3794,4,440
18970,3794,5,110
18971,3795,1,52
18972,3795,2,478
18973,3795,3,288
18974,3795,4,173
18975,3795,5,288
18976,3796,1,234
18977,3796,2,219
18978,3796,3,400
18979,3796,4,57
18980,3796,5,127
18981,3797,1,63
18982,3797,2,126
18983,3797,3,267
18984,3797,4,187
18985,3797,5,18
18986,3798,1,486
18987,3798,2,229
18988,3798,3,305
18989,3798,4,454
18990,3798,5,460
18991,3799,1,246
18992,3799,2,453
18993,3799,3,143
18994,3799,4,349
18995,3799,5,331
18996,3800,1,159
18997,3800,2,244
18998,3800,3,321
18999,3800,4,301
19000,3800,5,198
19001,3801,1,260
19002,3801,2,372
19003,3801,3,405
19004,3801,4,186
19005,3801,5,100
19006,3802,1,3
19007,3802,2,49
19008,3802,3,416
19009,3802,4,191
19010,3802,5,214
19011,3803,1,225
19012,3803,2,416
19013,3803,3,374
19014,3803,4,187
19015,3803,5,430
19016,3804,1,458
19017,3804,2,268
19018,3804,3,447
19019,3804,4,256
19020,3804,5,62
19021,3805,1,233
19022,3805,2,450
19023,3805,3,177
19024,3805,4,181
19025,3805,5,427
19026,3806,1,67
19027,3806,2,211
19028,3806,3,476
19029,3806,4,86
19030,3806,5,151
19031,3807,1,72
19032,3807,2,43
19033,3807,3,91
19034,3807,4,82
19035,3807,5,136
19036,3808,1,455
19037,3808,2,440
19038,3808,3,416
19039,3808,4,43
19040,3808,5,0
19041,3809,1,389
19042,3809,2,206
19043,3809,3,454
19044,3809,4,153
19045,3809,5,325
19046,3810,1,95
19047,3810,2,418
19048,3810,3,461
19049,3810,4,415
19050,3810,5,68
19051,3811,1,101
19052,3811,2,350
19053,3811,3,255
19054,3811,4,484
19055,3811,5,273
19056,3812,1,100
19057,3812,2,84
19058,3812,3,103
19059,3812,4,350
19060,3812,5,238
19061,3813,1,78
19062,3813,2,201
19063,3813,3,149
19064,3813,4,252
19065,3813,5,79
19066,3814,1,290
19067,3814,2,466
19068,3814,3,142
19069,3814,4,294
19070,3814,5,129
19071,3815,1,393
19072,3815,2,72
19073,3815,3,480
19074,3815,4,478
19075,3815,5,44
19076,3816,1,49
19077,3816,2,170
19078,3816,3,472
19079,3816,4,193
19080,3816,5,117
19081,3817,1,188
19082,3817,2,489
19083,3817,3,130
19084,3817,4,368
19085,3817,5,419
19086,3818,1,105
19087,3818,2,100
19088,3818,3,204
19089,3818,4,166
19090,3818,5,492
19091,3819,1,280
19092,3819,2,150
19093,3819,3,382
19094,3819,4,190
19095,3819,5,220
19096,3820,1,436
19097,3820,2,437
19098,3820,3,190
19099,3820,4,260
19100,3820,5,438
19101,3821,1,93
19102,3821,2,19
19103,3821,3,209
19104,3821,4,320
19105,3821,5,191
19106,3822,1,88
19107,3822,2,438
19108,3822,3,277
19109,3822,4,452
19110,3822,5,466
19111,3823,1,234
19112,3823,2,43
19113,3823,3,336
19114,3823,4,483
19115,3823,5,330
19116,3824,1,227
19117,3824,2,205
19118,3824,3,232
19119,3824,4,268
19120,3824,5,238
19121,3825,1,203
19122,3825,2,388
19123,3825,3,258
19124,3825,4,2
19125,3825,5,263
19126,3826,1,454
19127,3826,2,304
19128,3826,3,179
19129,3826,4,273
19130,3826,5,91
19131,3827,1,132
19132,3827,2,343
19133,3827,3,71
19134,3827,4,220
19135,3827,5,63
19136,3828,1,236
19137,3828,2,7
19138,3828,3,371
19139,3828,4,106
19140,3828,5,256
19141,3829,1,406
19142,3829,2,384
19143,3829,3,143
19144,3829,4,176
19145,3829,5,302
19146,3830,1,421
19147,3830,2,139
19148,3830,3,120
19149,3830,4,414
19150,3830,5,297
19151,3831,1,330
19152,3831,2,293
19153,3831,3,327
19154,3831,4,280
19155,3831,5,339
19156,3832,1,465
19157,3832,2,366
19158,3832,3,453
19159,3832,4,497
19160,3832,5,2
19161,3833,1,481
19162,3833,2,112
19163,3833,3,386
19164,3833,4,15
19165,3833,5,452
19166,3834,1,3
19167,3834,2,394
19168,3834,3,137
19169,3834,4,237
19170,3834,5,34
19171,3835,1,206
19172,3835,2,14
19173,3835,3,237
19174,3835,4,330
19175,3835,5,128
19176,3836,1,19
19177,3836,2,151
19178,3836,3,87
19179,3836,4,1
19180,3836,5,265
19181,3837,1,374
19182,3837,2,304
19183,3837,3,221
19184,3837,4,40
19185,3837,5,99
19186,3838,1,236
19187,3838,2,257
19188,3838,3,73
19189,3838,4,368
19190,3838,5,87
19191,3839,1,365
19192,3839,2,186
19193,3839,3,121
19194,3839,4,127
19195,3839,5,188
19196,3840,1,352
19197,3840,2,466
19198,3840,3,410
19199,3840,4,342
19200,3840,5,440
19201,3841,1,261
19202,3841,2,164
19203,3841,3,127
19204,3841,4,60
19205,3841,5,320
19206,3842,1,458
19207,3842,2,294
19208,3842,3,497
19209,3842,4,357
19210,3842,5,108
19211,3843,1,3
19212,3843,2,336
19213,3843,3,318
19214,3843,4,326
19215,3843,5,162
19216,3844,1,193
19217,3844,2,271
19218,3844,3,410
19219,3844,4,71
19220,3844,5,149
19221,3845,1,30
19222,3845,2,165
19223,3845,3,157
19224,3845,4,442
19225,3845,5,260
19226,3846,1,55
19227,3846,2,419
19228,3846,3,353
19229,3846,4,153
19230,3846,5,396
19231,3847,1,394
19232,3847,2,321
19233,3847,3,459
19234,3847,4,220
19235,3847,5,413
19236,3848,1,261
19237,3848,2,477
19238,3848,3,319
19239,3848,4,209
19240,3848,5,190
19241,3849,1,305
19242,3849,2,434
19243,3849,3,499
19244,3849,4,404
19245,3849,5,300
19246,3850,1,432
19247,3850,2,454
19248,3850,3,325
19249,3850,4,348
19250,3850,5,412
19251,3851,1,251
19252,3851,2,259
19253,3851,3,195
19254,3851,4,218
19255,3851,5,9
19256,3852,1,310
19257,3852,2,20
19258,3852,3,210
19259,3852,4,223
19260,3852,5,3
19261,3853,1,160
19262,3853,2,208
19263,3853,3,108
19264,3853,4,482
19265,3853,5,72
19266,3854,1,85
19267,3854,2,130
19268,3854,3,175
19269,3854,4,379
19270,3854,5,174
19271,3855,1,36
19272,3855,2,346
19273,3855,3,478
19274,3855,4,74
19275,3855,5,132
19276,3856,1,481
19277,3856,2,19
19278,3856,3,201
19279,3856,4,27
19280,3856,5,366
19281,3857,1,223
19282,3857,2,403
19283,3857,3,291
19284,3857,4,9
19285,3857,5,113
19286,3858,1,365
19287,3858,2,311
19288,3858,3,31
19289,3858,4,121
19290,3858,5,24
19291,3859,1,113
19292,3859,2,148
19293,3859,3,244
19294,3859,4,315
19295,3859,5,42
19296,3860,1,38
19297,3860,2,97
19298,3860,3,80
19299,3860,4,18
19300,3860,5,416
19301,3861,1,421
19302,3861,2,256
19303,3861,3,156
19304,3861,4,65
19305,3861,5,105
19306,3862,1,111
19307,3862,2,39
19308,3862,3,356
19309,3862,4,125
19310,3862,5,344
19311,3863,1,6
19312,3863,2,227
19313,3863,3,91
19314,3863,4,461
19315,3863,5,216
19316,3864,1,405
19317,3864,2,137
19318,3864,3,102
19319,3864,4,65
19320,3864,5,459
19321,3865,1,199
19322,3865,2,417
19323,3865,3,382
19324,3865,4,271
19325,3865,5,83
19326,3866,1,317
19327,3866,2,333
19328,3866,3,44
19329,3866,4,362
19330,3866,5,347
19331,3867,1,367
19332,3867,2,314
19333,3867,3,85
19334,3867,4,278
19335,3867,5,475
19336,3868,1,56
19337,3868,2,267
19338,3868,3,114
19339,3868,4,3
19340,3868,5,306
19341,3869,1,323
19342,3869,2,288
19343,3869,3,168
19344,3869,4,454
19345,3869,5,136
19346,3870,1,420
19347,3870,2,224
19348,3870,3,262
19349,3870,4,142
19350,3870,5,205
19351,3871,1,276
19352,3871,2,125
19353,3871,3,113
19354,3871,4,70
19355,3871,5,94
19356,3872,1,339
19357,3872,2,422
19358,3872,3,363
19359,3872,4,245
19360,3872,5,203
19361,3873,1,210
19362,3873,2,226
19363,3873,3,356
19364,3873,4,273
19365,3873,5,254
19366,3874,1,76
19367,3874,2,450
19368,3874,3,470
19369,3874,4,340
19370,3874,5,345
19371,3875,1,202
19372,3875,2,226
19373,3875,3,362
19374,3875,4,393
19375,3875,5,445
19376,3876,1,191
19377,3876,2,154
19378,3876,3,328
19379,3876,4,266
19380,3876,5,210
19381,3877,1,179
19382,3877,2,287
19383,3877,3,402
19384,3877,4,38
19385,3877,5,99
19386,3878,1,176
19387,3878,2,100
19388,3878,3,124
19389,3878,4,56
19390,3878,5,41
19391,3879,1,43
19392,3879,2,175
19393,3879,3,74
19394,3879,4,473
19395,3879,5,24
19396,3880,1,119
19397,3880,2,89
19398,3880,3,486
19399,3880,4,9
19400,3880,5,399
19401,3881,1,209
19402,3881,2,229
19403,3881,3,84
19404,3881,4,420
19405,3881,5,87
19406,3882,1,365
19407,3882,2,9
19408,3882,3,107
19409,3882,4,42
19410,3882,5,59
19411,3883,1,300
19412,3883,2,103
19413,3883,3,280
19414,3883,4,142
19415,3883,5,405
19416,3884,1,216
19417,3884,2,30
19418,3884,3,489
19419,3884,4,246
19420,3884,5,482
19421,3885,1,295
19422,3885,2,467
19423,3885,3,204
19424,3885,4,492
19425,3885,5,256
19426,3886,1,283
19427,3886,2,241
19428,3886,3,282
19429,3886,4,89
19430,3886,5,443
19431,3887,1,2
19432,3887,2,205
19433,3887,3,40
19434,3887,4,317
19435,3887,5,89
19436,3888,1,323
19437,3888,2,440
19438,3888,3,404
19439,3888,4,127
19440,3888,5,478
19441,3889,1,68
19442,3889,2,45
19443,3889,3,109
19444,3889,4,433
19445,3889,5,313
19446,3890,1,252
19447,3890,2,471
19448,3890,3,362
19449,3890,4,108
19450,3890,5,39
19451,3891,1,321
19452,3891,2,219
19453,3891,3,429
19454,3891,4,499
19455,3891,5,96
19456,3892,1,61
19457,3892,2,167
19458,3892,3,88
19459,3892,4,448
19460,3892,5,76
19461,3893,1,203
19462,3893,2,479
19463,3893,3,239
19464,3893,4,274
19465,3893,5,472
19466,3894,1,452
19467,3894,2,392
19468,3894,3,60
19469,3894,4,39
19470,3894,5,484
19471,3895,1,190
19472,3895,2,223
19473,3895,3,53
19474,3895,4,51
19475,3895,5,123
19476,3896,1,243
19477,3896,2,326
19478,3896,3,423
19479,3896,4,40
19480,3896,5,327
19481,3897,1,391
19482,3897,2,202
19483,3897,3,376
19484,3897,4,100
19485,3897,5,50
19486,3898,1,256
19487,3898,2,436
19488,3898,3,486
19489,3898,4,106
19490,3898,5,302
19491,3899,1,140
19492,3899,2,44
19493,3899,3,269
19494,3899,4,394
19495,3899,5,120
19496,3900,1,345
19497,3900,2,173
19498,3900,3,100
19499,3900,4,209
19500,3900,5,14
19501,3901,1,483
19502,3901,2,132
19503,3901,3,339
19504,3901,4,260
19505,3901,5,129
19506,3902,1,196
19507,3902,2,393
19508,3902,3,494
19509,3902,4,357
19510,3902,5,268
19511,3903,1,323
19512,3903,2,236
19513,3903,3,112
19514,3903,4,37
19515,3903,5,192
19516,3904,1,11
19517,3904,2,455
19518,3904,3,434
19519,3904,4,7
19520,3904,5,417
19521,3905,1,81
19522,3905,2,275
19523,3905,3,13
19524,3905,4,176
19525,3905,5,446
19526,3906,1,125
19527,3906,2,482
19528,3906,3,371
19529,3906,4,440
19530,3906,5,389
19531,3907,1,49
19532,3907,2,428
19533,3907,3,310
19534,3907,4,165
19535,3907,5,323
19536,3908,1,34
19537,3908,2,423
19538,3908,3,90
19539,3908,4,448
19540,3908,5,305
19541,3909,1,476
19542,3909,2,253
19543,3909,3,122
19544,3909,4,443
19545,3909,5,278
19546,3910,1,463
19547,3910,2,142
19548,3910,3,62
19549,3910,4,424
19550,3910,5,378
19551,3911,1,50
19552,3911,2,219
19553,3911,3,131
19554,3911,4,357
19555,3911,5,434
19556,3912,1,277
19557,3912,2,230
19558,3912,3,476
19559,3912,4,253
19560,3912,5,86
19561,3913,1,215
19562,3913,2,491
19563,3913,3,468
19564,3913,4,488
19565,3913,5,296
19566,3914,1,91
19567,3914,2,387
19568,3914,3,47
19569,3914,4,32
19570,3914,5,46
19571,3915,1,207
19572,3915,2,82
19573,3915,3,386
19574,3915,4,62
19575,3915,5,439
19576,3916,1,57
19577,3916,2,203
19578,3916,3,246
19579,3916,4,271
19580,3916,5,110
19581,3917,1,343
19582,3917,2,413
19583,3917,3,235
19584,3917,4,224
19585,3917,5,139
19586,3918,1,110
19587,3918,2,99
19588,3918,3,182
19589,3918,4,61
19590,3918,5,135
19591,3919,1,58
19592,3919,2,464
19593,3919,3,292
19594,3919,4,215
19595,3919,5,135
19596,3920,1,343
19597,3920,2,385
19598,3920,3,280
19599,3920,4,5
19600,3920,5,302
19601,3921,1,305
19602,3921,2,118
19603,3921,3,304
19604,3921,4,254
19605,3921,5,17
19606,3922,1,481
19607,3922,2,452
19608,3922,3,60
